timestamp,u1,dist,u3,x1,x3,diff1,diff3
44,-579.2348778523180,-25.18256111918470,-976.8283794280300,0.12999511671362100,-0.008199399945715770,0.002994630949472690,-0.0036390282828603700
45,-742.1474046902930,-345.86577353270800,680.5869719361900,0.13273631199017700,-0.012673711504923800,0.002741195276555810,-0.004474311559208060
46,-369.1432981516320,226.85914616594400,-208.44469928177200,0.1346797450745230,-0.017311496570336800,0.001943433084345970,-0.0046377850654129800
47,-272.57845811475500,229.05065575251200,659.7981184455240,0.1359284502679750,-0.021726857085339400,0.0012487051934519900,-0.004415360515002570
48,140.39354083575900,18.551128431224500,990.740702279062,0.13671583076093600,-0.025928507404720500,0.0007873804929616760,-0.004201650319381080
49,-122.7969730753590,-173.33573995059400,-769.8265367014690,0.13729581064269600,-0.029315181036113300,0.000579979881759618,-0.0033866736313928700
50,976.7476761184520,74.80009923722800,665.0915978693050,0.13774272448272000,-0.03260022461328130,0.00044691384002373800,-0.0032850435771679700
51,-795.9103785039440,-121.91603642740300,521.0253505327670,0.13847430260844000,-0.03594504655895220,0.0007315781257197510,-0.0033448219456708800
52,-582.2464878103310,199.82969960756100,553.1096500924460,0.13915336125243300,-0.038702792134677800,0.0006790586439936460,-0.002757745575725610
53,-677.3809642300080,55.571521852237800,-120.99564445657800,0.138999891115045,-0.040928226469232200,-0.00015347013738822900,-0.0022254343345543700
54,306.21665093079700,-43.92555235214680,218.2146245667740,0.13807337484467400,-0.04294129589677230,-0.0009265162703707140,-0.0020130694275401100
55,-493.4167949204360,-269.748693819984,-504.7159279225560,0.13681902324218100,-0.044908382175945300,-0.0012543516024936000,-0.0019670862791730700
56,-67.37845428738740,319.77298297393100,-936.6995370675620,0.13533011253458700,-0.047020310151795800,-0.0014889107075932200,-0.0021119279758504700
57,-511.1488159967950,476.532634434528,455.5459294592990,0.1334213894231980,-0.049853394111086600,-0.001908723111389370,-0.0028330839592908200
58,-682.0608327089610,-339.58605126087800,-722.3339203931040,0.13108592997399000,-0.0529260508356883,-0.002335459449208160,-0.0030726567246016600
59,-779.2497176713900,-252.61011469290000,-400.7209385976450,0.12801891744163200,-0.05612934789372960,-0.003067012532358300,-0.003203297058041270
60,312.65917893054700,413.24324988200400,-892.9544620917280,0.12408952361362000,-0.05988952584113100,-0.003929393828011680,-0.00376017794740139
61,-723.6340973027720,-367.6958260453370,131.50582178267700,0.11979898177815900,-0.06428984567848930,-0.004290541835461030,-0.004400319837358330
62,-606.835276639893,161.15252897615500,714.4705132464690,0.1151793838752510,-0.06906181158315840,-0.004619597902908030,-0.004771965904669130
63,-262.5496586780720,373.4173619299270,-854.2740586080160,0.10977557460855500,-0.07339919122988730,-0.005403809266696110,-0.0043373796467288400
64,641.9864596958700,294.2917805228710,-215.73538296115200,0.10382333450054800,-0.0777925171633242,-0.005952240108006770,-0.004393325933436940
65,-805.7974484138770,-107.29065632920400,665.119343842678,0.09795298604584210,-0.08270428350153240,-0.0058703484547058800,-0.004911766338208170
66,675.8898149976080,-46.300391186273700,549.3065950434940,0.09189875945533930,-0.08737191022483780,-0.006054226590502870,-0.004667626723305470
67,-807.8031842120740,101.53852839126200,-572.6155390930930,0.08568385192554820,-0.09141006339171130,-0.00621490752979105,-0.004038153166873480
68,952.9189300267920,432.40953920775500,-497.9812548615520,0.07931343214053710,-0.09543505028454190,-0.006370419785011140,-0.004024986892830570
69,-62.69759670459690,-29.116388935721300,262.9960321601870,0.07293261592668200,-0.09996779404135190,-0.0063808162138551300,-0.004532743756810050
70,953.5221763806740,-123.09474070403800,-521.7343462226450,0.06692034938793370,-0.10458752426030000,-0.006012266538748310,-0.0046197302189485100
71,209.69103949009200,195.826814237972,-313.72758896230100,0.06128335878456920,-0.10930318646112500,-0.005636990603364460,-0.004715662200824560
72,478.5271587966030,-105.52583175581000,561.9709154923450,0.05616370858420000,-0.11439996233712700,-0.005119650200369150,-0.00509677587600188
73,-921.6244154913590,34.8537299123669,233.27808012274500,0.05132946867161980,-0.11933264156361700,-0.0048342399125802500,-0.004932679226489700
74,-434.38607484718100,339.9290227172980,-786.5554513750390,0.04622025473494480,-0.1238246171680800,-0.005109213936675020,-0.004491975604463210
75,-759.6068775736620,344.8811903048640,-229.8049750875890,0.04038519199287110,-0.12854709382556200,-0.005835062742073680,-0.004722476657482320
76,-407.7196049557100,84.94620455457690,-604.0746179857830,0.03391147729830300,-0.13372833709455800,-0.00647371469456811,-0.005181243268995410
77,-762.5445620915120,-385.6762712674530,90.94114284368820,0.026819371243553200,-0.13927359746644200,-0.007092106054749750,-0.0055452603718844100
78,-364.03364121204800,207.04972226915900,897.7659577018730,0.01911486500527450,-0.1450186888931920,-0.007704506238278740,-0.005745091426750170
79,-171.47401097066000,-131.12470597078400,-1.8665339608119300,0.010827767919028800,-0.15020892373960700,-0.00828709708624568,-0.0051902348464153400
80,-871.7050073024310,343.90550109287600,669.6361237732660,0.002261993808913940,-0.15488720222848200,-0.008565774110114870,-0.004678278488874120
81,384.9442387400400,-439.4896485606060,358.8245841784540,-0.006827684361542570,-0.15916430415675700,-0.009089678170456510,-0.0042771019282750500
82,133.2029084131500,153.1199013039470,-78.23236511244500,-0.016153976950366000,-0.16285676413749900,-0.009326292588823440,-0.003692459980742410
83,-469.2210181211090,-96.22717751758950,828.4079410595790,-0.025205193967195400,-0.1663356794431160,-0.009051217016829400,-0.0034789153056168600
84,46.49610693339930,59.74930781030010,945.5951785765370,-0.034399514051616400,-0.169363633891858,-0.009194320084420940,-0.0030279544487421000
85,-812.1189784831170,333.6900472950900,893.8097997026140,-0.043771239615948000,-0.17142634202476700,-0.009371725564331670,-0.00206270813290918
86,151.89299111235900,-163.05236825101100,757.0374478968640,-0.05348267467920280,-0.17248916854897700,-0.009711435063254730,-0.001062826524210300
87,858.5923951524280,-432.63019836290300,480.9604681107480,-0.06347167284964140,-0.17264487213143000,-0.009988998170438680,-0.00015570358245237100
88,-362.86209509735300,-427.93839281135000,834.1925198113320,-0.07289325655974900,-0.17209877880617500,-0.009421583710107530,0.0005460933252552650
89,334.8207599273630,-162.1393197356880,-612.0293031121810,-0.08199571251353560,-0.17081170705026400,-0.009102455953786630,0.0012870717559108600
90,-736.4042751912160,-249.55856324186900,744.2093101290400,-0.09103230680235080,-0.16933010343056900,-0.009036594288815190,0.001481603619694850
91,432.65440823713100,-328.03557531849100,1.3428414831200300,-0.10018157387649600,-0.16769919178985900,-0.00914926707414504,0.0016309116407096100
92,-421.1878141055980,-220.61544678049300,-709.3455944557040,-0.10938629752704300,-0.16561277738731100,-0.00920472365054717,0.002086414402548610
93,-633.6172759857660,490.1331250918180,-13.50064907017080,-0.11848073527998000,-0.163798465668681,-0.009094437752937040,0.001814311718629640
94,173.0258696201660,334.81859879391500,-922.3617030395990,-0.12799003890663100,-0.162264591987996,-0.009509303626650800,0.0015338736806850000
95,-959.7849076250130,92.60914773023580,812.6939871464010,-0.13760886649853500,-0.16111844684258700,-0.009618827591903720,0.0011461451454088700
96,657.8800584347260,205.21875516301300,-482.75334236302900,-0.14749178912438700,-0.15994746373961600,-0.009882922625852940,0.001170983102970670
97,-990.6090476149060,-390.3747889959070,-466.04103446810000,-0.15738761900492100,-0.1585323371901690,-0.009895829880533170,0.00141512654944706
98,355.6330735924600,139.3857596534180,-112.56192163928000,-0.16730293484054800,-0.157513021664126,-0.009915315835627130,0.0010193155260434000
99,-459.9840536156700,334.51922682043300,-621.7002613927790,-0.17738002911324900,-0.15670496839722400,-0.010077094272701300,0.0008080532669020870
100,470.38804424519000,-64.96379294341890,852.8356985860630,-0.18734495787784700,-0.1561865482051650,-0.009964928764598310,0.0005184201920588330
101,924.3770902348770,-298.98593259320600,379.19852783851100,-0.19713152424759100,-0.1554754925170510,-0.009786566369743320,0.0007110556881141930
102,-502.49371296008400,432.80278826840300,357.68965238796900,-0.20603900895282600,-0.1540718896128640,-0.008907484705235590,0.0014036029041872800
103,152.31466883567400,22.88339549699190,833.6845208931170,-0.2145460739079540,-0.15222426692167500,-0.008507064955127350,0.0018476226911887400
104,184.08386254367800,275.64610120808700,-735.6547961272390,-0.2230315019672720,-0.14970659591799800,-0.00848542805931879,0.0025176710036765000
105,144.50381158174700,349.41620596307500,-479.469995772827,-0.23114463779033100,-0.14706704820498900,-0.00811313582305867,0.002639547713009590
106,-553.8367347187630,461.5092907029880,333.11165965550800,-0.23888242570097500,-0.1449637011279450,-0.007737787910643700,0.002103347077044180
107,905.49802303397,-180.2263620046410,376.3855373292250,-0.2466070957300220,-0.14286343605670400,-0.007724670029047340,0.00210026507124067
108,-105.74924276474500,-91.9422880616545,667.3937170008590,-0.2539313349740130,-0.1403395242304500,-0.007324239243991280,0.002523911826253720
109,692.8173449422560,-267.0929973424610,455.2664225975130,-0.26062464219427400,-0.13722620012294200,-0.006693307220260790,0.0031133241075084500
110,398.95855063500900,-278.9470481383730,-916.8819571244550,-0.26678758817115300,-0.1334857990712100,-0.006162945976878390,0.0037404010517313700
111,-405.1260982897330,-294.79403353475500,247.16323358818700,-0.27216270791906900,-0.12991265463776000,-0.005375119747916710,0.0035731444334506600
112,627.5956394049550,-442.92327695730000,570.5699150868840,-0.27729478113975200,-0.1266131127254870,-0.005132073220682990,0.003299541912272910
113,-206.9885183060310,-252.77609782373300,737.1589320950840,-0.2820657388491620,-0.12284589751860800,-0.004770957709409220,0.0037672152068788500
114,762.2063942223230,-185.60126788518200,743.6022869143800,-0.2863733592483160,-0.1183688911712280,-0.004307620399154110,0.0044770063473797600
115,162.54574527171700,158.16366834251400,-611.9444432797080,-0.2901478440956140,-0.11309898875436700,-0.003774484847298030,0.0052699024168607200
116,763.4707237097060,-238.8499199983690,-510.0824885165530,-0.29320263887293800,-0.10771463166994900,-0.0030547947773239500,0.005384357084418030
117,385.06318015553200,81.65635638643690,206.37950883050000,-0.29553604551359300,-0.10284668140107000,-0.002333406640655180,0.004867950268879300
118,450.50855963928100,-462.33308785207700,-66.72372409214740,-0.29703653488423700,-0.0980898995609137,-0.0015004893706446200,0.004756781840156450
119,2.648763853404510,-369.79555106901600,-280.557229621734,-0.2978611866008290,-0.09322657981665370,-0.0008246517165913510,0.004863319744260010
120,912.1672694464480,173.36500019256800,930.5349130997330,-0.2982025963187450,-0.08850435779761340,-0.0003414097179161860,0.004722222019040310
121,287.9803984592750,-55.11810473417290,-570.5598465321340,-0.29783204677621300,-0.08342894159120960,0.0003705495425319620,0.005075416206403800
122,-152.28990288364100,99.31146261017030,702.169948175893,-0.2966097548105640,-0.07814992007028620,0.0012222919656486600,0.005279021520923440
123,212.7864282558490,138.5578167584280,210.78750613838400,-0.29507163092042700,-0.07278619098040380,0.0015381238901368600,0.005363729089882360
124,-961.613603381333,175.43864809383600,390.79505089064400,-0.2932592723505090,-0.06695191479423440,0.0018123585699183500,0.005834276186169400
125,-396.8503666509010,-415.09520492184200,547.7449524860020,-0.2915816082814430,-0.06080775537345800,0.0016776640690658900,0.006144159420776440
126,320.34707498537000,-480.90786024217600,-57.70606387913650,-0.29034758697424400,-0.054190367161732700,0.0012340213071994600,0.006617388211725240
127,-419.8447855791120,210.56627140614900,949.0132564975110,-0.2889200381476230,-0.047329423918642200,0.0014275488266204400,0.006860943243090550
128,236.03085799768300,-15.508096924976000,-39.16475927389550,-0.28731476494247300,-0.0400300649485989,0.0016052732051503600,0.007299358970043270
129,-142.46259810846800,266.45990116061800,-434.71222674805000,-0.28557831664762500,-0.03228908839167950,0.0017364482948475900,0.007740976556919370
130,-729.0518715551000,310.3508730923050,812.4357104325770,-0.2835766645614890,-0.0248046059110257,0.002001652086136060,0.00748448248065383
131,-403.43534808793800,322.59310751564600,-33.977729371473600,-0.28179705793232000,-0.01715684856772680,0.0017796066291690400,0.00764775734329895
132,139.92982140253000,-362.0396417809090,856.9762373761960,-0.280374465783608,-0.009151636317410220,0.001422592148712270,0.008005212250316530
133,181.74552249634600,191.31693057255800,61.98494624033900,-0.27887845643778600,-0.0007728271212425790,0.001496009345821500,0.008378809196167640
134,148.65049769915800,62.83985663883210,-546.942100465635,-0.27702057997474800,0.008021189434366610,0.001857876463038700,0.008794016555609190
135,306.4016397142670,34.92476008674810,-312.1908812205660,-0.2748009661810690,0.016521854140510700,0.002219613793678850,0.008500664706144120
136,304.20654000337800,339.39563079389300,964.16668489973,-0.2721620535120790,0.02453562368795640,0.0026389126689900200,0.008013769547445720
137,-137.1631291320520,-474.9602986588950,-579.8766538489820,-0.2690311741147070,0.03281180864546340,0.0031308793973716700,0.008276184957506980
138,793.093191702126,-411.69587125980100,-275.09692109086000,-0.2656355754049070,0.04121021031481750,0.0033955987097999400,0.00839840166935412
139,-264.87625990420700,-213.96447016841100,-423.13397337657600,-0.26173650942275500,0.04910488609149820,0.003899065982152340,0.007894675776680700
140,-128.27014946874600,497.88943071623800,431.9978619902360,-0.25740427122711800,0.0565676902209058,0.0043322381956373800,0.0074628041294075600
141,783.8467100313440,-452.53708808955100,-536.5740090719880,-0.25310626153904000,0.06394594158327500,0.004298009688077310,0.007378251362369150
142,612.3879780921720,-222.17593371514000,663.4938620489240,-0.24832482795491800,0.07117659321308680,0.00478143358412203,0.007230651629811890
143,407.7771670807330,-208.7477267265600,917.2034244420420,-0.24269687219119900,0.07836918010181720,0.005627955763718880,0.007192586888730380
144,-799.5462253753980,67.97852064199230,-167.01714057182200,-0.23641837607301500,0.08624423238965930,0.0062784961181847100,0.007875052287842040
145,838.9652274893470,-19.317301090029500,-13.16350784051080,-0.2302039421120030,0.09437963198917280,0.006214433961011930,0.00813539959951358
146,428.48259909822300,-261.0928866378420,573.5247086174590,-0.22384627329525400,0.10230344427727200,0.006357668816748570,0.007923812288099090
147,997.694013135733,-407.64786374576600,-116.99592258699800,-0.21674009144509400,0.1103791263392960,0.007106181850160020,0.008075682062023980
148,-701.1033906840130,362.44429616734100,-860.9233928570210,-0.20881531433920000,0.11854770550477600,0.007924777105894340,0.008168579165480460
149,736.2521147364280,462.2751307426350,87.39499126309690,-0.2006467914753100,0.12608488400293400,0.008168522863889390,0.007537178498157350
150,-675.0141306472500,243.41128037141200,44.391496041843000,-0.19237525561856800,0.13308612635066500,0.00827153585674284,0.007001242347731750
151,231.11912856768800,-341.5794863339650,-161.54293399946400,-0.18399797077652000,0.13999766217235800,0.008377284842047690,0.006911535821692210
152,-752.360034301117,176.06707190569900,-421.0160905432000,-0.17577691826156900,0.14668881076287200,0.008221052514951340,0.006691148590514010
153,696.0164586444690,-228.56784892076700,-511.3436977564310,-0.16776096307726100,0.1529210712406270,0.008015955184307670,0.006232260477755100
154,614.6379174500210,4.339260593310020,70.13577373575440,-0.15972682748483400,0.1585137331995010,0.008034135592426410,0.005592661958874510
155,138.20147722918700,89.05907695754270,-686.955199728837,-0.15100052433421800,0.16370701206918900,0.008726303150616620,0.005193278869687430
156,-185.63340554800100,222.7425275203600,-740.6472998501060,-0.1418710682316020,0.1684078869189610,0.009129456102616120,0.004700874849772160
157,-861.666009089724,198.69734791671700,-19.038747223359100,-0.13274864245649700,0.1722062018131420,0.009122425775105050,0.0037983148941814200
158,394.8575462891270,-174.33587357755100,-266.57102216053300,-0.12414329813287200,0.17543165837754000,0.008605344323624930,0.0032254565643977400
159,-92.91463464386230,74.20916388091160,563.737688667394,-0.11577410388973500,0.17831753953332500,0.008369194243137050,0.002885881155785000
160,444.11119894069600,460.54464307749300,-216.17547138276600,-0.10726586884306500,0.18115185512450200,0.008508235046669850,0.0028343155911768300
161,732.7646518572580,370.28062611209200,816.2703340711730,-0.09860297728013040,0.18395646233143300,0.008662891562934440,0.0028046072069314900
162,951.0430100057720,20.763380258628900,-690.9451317252500,-0.08938178483421710,0.18685460735466700,0.009221192445913320,0.002898145023233300
163,711.606684785222,-166.64667957742200,825.9356110018030,-0.07935796849624170,0.1896061659499260,0.010023816337975400,0.0027515585952595200
164,-976.571831629996,247.62373698489500,-649.3973451095420,-0.0685518806260781,0.19221356772511900,0.010806087870163600,0.002607401775193140
165,-280.04387104327200,112.14963625667800,-538.25741964169,-0.0579376196894238,0.19469531171031600,0.010614260936654300,0.0024817439851963500
166,459.98112484811600,296.97055761475000,-570.0607908292680,-0.048020988720444100,0.19636735159541600,0.009916630968979730,0.0016720398851005900
167,-656.740645477119,322.4670228327780,567.3083513719030,-0.03809297617817110,0.19726802293248700,0.009928012542272980,0.0009006713370709190
168,42.07321240825860,176.55698410497800,-160.1603450974150,-0.028350910234603500,0.19794941951428100,0.009742065943567620,0.0006813965817936970
169,-891.3240233214930,-169.79116836515500,704.608858324446,-0.019012292369598600,0.1986162546402290,0.009338617865004910,0.0006668351259484230
170,-600.0069502072000,237.45896298921500,312.1105186929370,-0.010202395022342900,0.1993372431496960,0.008809897347255650,0.0007209885094661970
171,-962.956411078772,98.08823936091960,-784.4202355559780,-0.0022495404457365800,0.2003487411622790,0.00795285457660633,0.0010114980125837900
172,587.3954067148410,-29.280359992920300,-948.5658823984230,0.004804031903821500,0.20090653611520100,0.007053572349558080,0.0005577949529220470
173,-552.1506238792400,68.44663106366930,179.55463246342200,0.01154659930632550,0.20038107500339300,0.0067425674025040100,-0.0005254611118081790
174,-309.2966386061950,119.8606637481270,788.2127901762620,0.018178597512801400,0.19925584314438200,0.006631998206475860,-0.0011252318590108100
175,856.1625869311820,-324.56457892141100,-552.9597698392420,0.024247046938861100,0.19840120714607200,0.006068449426059770,-0.0008546359983107880
176,408.82880384706600,149.7436860742360,-107.79195351710400,0.030452115414111000,0.19745297109830100,0.006205068475249880,-0.000948236047770834
177,-936.3221409373840,-118.20409759323800,-910.4342973138040,0.03714881752952720,0.19596541650943600,0.00669670211541621,-0.0014875545888646800
178,-670.6116870041750,35.18157340796970,-33.56742304427350,0.04343667498672530,0.19376246051690800,0.006287857457198080,-0.0022029559925278200
179,242.95680299952700,-217.9809309050190,599.3197215632910,0.04877216324821050,0.19088438844700300,0.005335488261485150,-0.002878072069905090
180,154.4571772083350,-387.03029556372500,-41.330623769426900,0.053742168163649300,0.18808974403040600,0.004970004915438840,-0.0027946444165973000
181,-524.2143572509830,-317.6821694578360,-132.0865681022770,0.05875676505006470,0.18537828151697100,0.005014596886415440,-0.002711462513435100
182,868.4279958495880,-70.76430946787690,-511.5951466534270,0.06343003348316520,0.18238796586382000,0.004673268433100510,-0.002990315653150310
183,227.93191193179200,-189.48168277789900,69.26605364063000,0.06811690883220730,0.17888748276455400,0.004686875349042040,-0.003500483099266320
184,71.26560604991660,435.56366861948300,680.6010225081170,0.07319129632383010,0.17498163770495600,0.005074387491622850,-0.003905845059598350
185,179.81995270914200,268.07738154513700,97.0358539532512,0.07825239890753660,0.17127078765635900,0.005061102583706410,-0.00371085004859692
186,460.24405903353900,439.3458362295650,-413.4802212191450,0.08327407134021410,0.16777324221987000,0.0050216724326775400,-0.0034975454364890000
187,-376.1100090407960,481.59053817189300,575.2580625373370,0.08844903953457130,0.16394660827552800,0.005174968194357230,-0.003826633944341600
188,-203.55787556781600,-328.21153415794800,-780.4716259888300,0.09349770288996810,0.16003516418827300,0.0050486633553967600,-0.0039114440872553800
189,-580.3125020497560,361.8738978694550,-928.6445682248900,0.09808713725681790,0.15586077542061300,0.004589434366849800,-0.004174388767659720
190,-627.6139882393280,244.3798686025800,-602.6055420865720,0.10211466058117700,0.15067723247227,0.004027523324358910,-0.005183542948343170
191,888.7447799678670,338.4989915893190,60.98829231869770,0.10536836947660100,0.14457981758068600,0.003253708895424560,-0.006097414891583750
192,479.1015900985750,293.9680629324210,-406.79047489768900,0.10858382393564300,0.1380703488286280,0.003215454459041480,-0.006509468752058160
193,-19.082382764865800,464.2870294660150,365.1852644788440,0.11231567842053900,0.1312540034514340,0.0037318544848966300,-0.0068163453771945800
194,-545.1707440533540,-261.0000998772240,683.1894969184140,0.11611108140284600,0.1242907466429820,0.0037954029823066800,-0.006963256808451400
195,-491.2870364592140,388.69837553583700,-364.7022633980430,0.1194593750264950,0.11773339183029300,0.0033482936236485700,-0.006557354812688990
196,-883.9416793522490,415.09049417295800,503.0743389812570,0.1221263529543800,0.11122492946262000,0.0026669779278856000,-0.006508462367673160
197,-131.16674888375800,-73.62714381517020,-512.3931757306310,0.12394528563411300,0.10468335579249800,0.0018189326797329500,-0.006541573670122190
198,-376.4082360117950,135.57095461549400,643.2308825464830,0.1250998624598650,0.09804302466838670,0.001154576825751650,-0.006640331124111050
199,392.686977630919,-91.52105111217160,847.365826950122,0.12584819448911500,0.09138234968763650,0.0007483320292500370,-0.006660674980750260
200,-244.49632141503800,8.731585686682090,-200.19697212945300,0.1264570348235610,0.08538963136317330,0.0006088403344462480,-0.0059927183244632
201,-640.7926448807300,124.57257713565200,-822.6479779605720,0.1269973465196820,0.07965131832558480,0.0005403116961210100,-0.005738313037588480
202,-950.6425432173380,-170.47545561580300,-191.4598699932170,0.1269575489977190,0.07334050812043020,-3.97975219637026E-05,-0.0063108102051546200
203,-865.5007370735030,260.6523233115150,-253.91966762352200,0.1259902812665770,0.06646991619794990,-0.000967267731141308,-0.006870591922480280
204,358.7855469971350,325.90122188140400,18.883668715582200,0.12398975061757500,0.05933254169694770,-0.002000530649001910,-0.0071373745010021400
205,-92.60631088790940,445.8882364063810,-3.784272890352330,0.1216181540545780,0.05204236463524430,-0.002371596562996880,-0.007290177061703390
206,73.1584222174444,-95.63586478298900,749.8965344648140,0.11926986243753500,0.04473341490320040,-0.0023482916170435700,-0.007308949732043980
207,793.3425860806840,50.267060166101100,238.85647356925000,0.11681019119346900,0.03778034992946400,-0.0024596712440661800,-0.006953064973736370
208,980.6778947934090,210.94735475571500,-846.12090606749,0.1146904182200370,0.031313634167563300,-0.0021197729734313600,-0.006466715761900650
209,-566.2060312030520,259.7867242855830,310.91748167400700,0.11337229315124300,0.024544214141612800,-0.001318125068794310,-0.006769420025950510
210,326.15640620020200,405.24434137036600,570.8856264287410,0.11218343524401800,0.017517219243933000,-0.0011888579072250500,-0.007026994897679830
211,-473.3552465256990,346.17618241891700,-690.3517478265290,0.11080399540043700,0.01095053251283450,-0.0013794398435806600,-0.0065666867310985200
